clipname,namefirst,namelast,setting,ppl,sessionname,sessionnotes,startdate,name,id,latlng
"""I Need That Old Time Religion""",Kay,"Flemings
",St. James Missionary Baptist Church,Canton,Worship service at St. James Baptist Church,All tracks include vocals by the congregation of St. James Missionary Baptist Church in addition to lead vocalists as noted.,1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,595,"40.7989, -81.3784"
"""I Need That Old Time Religion""",Kay,"Flemings
",Maple Leaf Bar,New Orleans,Maple Leaf Bar,"Traditional New Orleans jazz played by the house band of the Maple Leaf Bar and interviews with band members. Paul Crawford, trombone; Jeff Riddick, piano and vocal; Raymond Burke, clarinet; Raphael Benitez, bass; Jack Bachman, trumpet; Butch Massico, dru",1982-05-14T04:00:00.000Z,Mississippi Delta and Hill Country 1978,596,"29.9511, -90.0715"
"""Lomax addresses the congregation""",Alan,"Lomax
",St. James Missionary Baptist Church,Canton,Worship service at St. James Baptist Church,All tracks include vocals by the congregation of St. James Missionary Baptist Church in addition to lead vocalists as noted.,1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,597,"40.7989, -81.3784"
"""Lomax addresses the congregation""",Alan,"Lomax
",Maple Leaf Bar,New Orleans,Maple Leaf Bar,"Traditional New Orleans jazz played by the house band of the Maple Leaf Bar and interviews with band members. Paul Crawford, trombone; Jeff Riddick, piano and vocal; Raymond Burke, clarinet; Raphael Benitez, bass; Jack Bachman, trumpet; Butch Massico, dru",1982-05-14T04:00:00.000Z,Mississippi Delta and Hill Country 1978,598,"29.9511, -90.0715"
Shack-rouster song (I),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,599,"29.9511, -90.0715"
Levee camp conversation (I),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,600,"29.9511, -90.0715"
Levee camp conversation (I),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,601,"29.9511, -90.0715"
Levee camp conversation (I),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,602,"29.9511, -90.0715"
Walter Brown's levee camp payday story,Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,603,"29.9511, -90.0715"
Walter Brown's levee camp payday rhyme,Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,604,"29.9511, -90.0715"
Levee camp conversation (II),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,605,"29.9511, -90.0715"
Levee camp conversation (II),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,606,"29.9511, -90.0715"
Levee camp conversation (II),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,607,"29.9511, -90.0715"
Levee camp holler (I),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,608,"29.9511, -90.0715"
Levee camp holler (I),Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,609,"29.9511, -90.0715"
Levee camp holler (II),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,610,"29.9511, -90.0715"
Parchman Farm recollections and holler,Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,611,"29.9511, -90.0715"
"""John Henry"" fragments",Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,612,"29.9511, -90.0715"
"""John Henry"" fragments",Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,613,"29.9511, -90.0715"
"Discussion of ""John Henry""",Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,614,"29.9511, -90.0715"
"Discussion of ""John Henry""",Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,615,"29.9511, -90.0715"
Levee camp conversation (III),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,616,"29.9511, -90.0715"
Levee camp conversation (III),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,617,"29.9511, -90.0715"
Shack-rouster's song (II),Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,618,"29.9511, -90.0715"
Shack-rouster's song (II),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,619,"29.9511, -90.0715"
Shack-rouster's song (III),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,620,"29.9511, -90.0715"
"Story of a duel in Last Chance, Arkansas",Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,621,"29.9511, -90.0715"
Levee camp conversation (IV),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,622,"29.9511, -90.0715"
Levee camp conversation (IV),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,623,"29.9511, -90.0715"
"Story of a Cajun levee camp in Crowley, Louisiana",Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,624,"29.9511, -90.0715"
,Walter,"Brown
",,,,,,,625
Levee camp conversation (V),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,626,"29.9511, -90.0715"
Levee camp holler (III),Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,627,"29.9511, -90.0715"
Levee camp holler (IV),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,628,"29.9511, -90.0715"
Levee camp conversation (VI),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,629,"29.9511, -90.0715"
Levee camp conversation (VI),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,630,"29.9511, -90.0715"
Levee camp conversation (VII),Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,631,"29.9511, -90.0715"
Levee camp conversation (VII),Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,632,"29.9511, -90.0715"
Levee camp conversation (VII),William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,633,"29.9511, -90.0715"
Levee camp conversation (VIII) / Payday holler,Bill,"Gordon
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,634,"29.9511, -90.0715"
Levee camp conversation (VIII) / Payday holler,Joe,"Savage
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,635,"29.9511, -90.0715"
Levee camp conversation (VIII) / Payday holler,Walter,"Brown
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,636,"29.9511, -90.0715"
Levee camp conversation (VIII) / Payday holler,William,"Hart
",Armstrong Park,New Orleans,Armstrong Park,"Dirty Dozen Brass Band performance (May 15) and interviews with Greg Davis & Roger Lewis of the band (May 16) in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Rog",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,637,"29.9511, -90.0715"
